Magnitude,Redshift,MagnitudeLetter
20.29539,19.4071,i
19.41812,19.4071,z
22.62384,19.9264,u
21.74545,19.9264,g
20.72706,19.9264,r
20.18787,19.9264,i
19.89854,19.9264,z
24.9409,20.4607,u
24.26072,20.4607,g
23.27678,20.4607,r
22.14507,20.4607,i
20.73588,20.4607,z
24.0264,19.58731,u
22.22069,19.58731,g
20.68624,19.58731,r
20.55293,19.58731,i
19.59053,19.58731,z
24.66186,18.52671,u
21.98259,18.52671,g
20.44755,18.52671,r
19.15465,18.52671,i
18.51324,18.52671,z
25.01583,22.07712,u
24.44703,22.07712,g
23.66591,22.07712,r
22.49576,22.07712,i
22.09796,22.07712,z
22.64645,18.56194,u
22.41748,18.56194,g
20.82581,18.56194,r
19.43761,18.56194,i
18.57142,18.56194,z
24.76131,19.9864,u
24.30566,19.9864,g
23.00042,19.9864,r
21.08211,19.9864,i
20.02262,19.9864,z
23.32052,20.93696,u
24.41568,20.93696,g
23.27892,20.93696,r
22.29923,20.93696,i
21.22169,20.93696,z
22.30777,21.13487,u
22.61997,21.13487,g
22.1001,21.13487,r
21.68878,21.13487,i
21.55265,21.13487,z
22.82204,21.51984,u
22.95907,21.51984,g
22.29297,21.51984,r
22.44837,21.51984,i
21.56066,21.51984,z
23.68477,18.31546,u
21.45504,18.31546,g
19.99176,18.31546,r
18.87991,18.31546,i
18.29081,18.31546,z
25.97737,20.7765,u
24.36121,20.7765,g
22.47554,20.7765,r
21.50628,20.7765,i
21.17089,20.7765,z
21.34061,18.18305,u
20.65901,18.18305,g
20.1844,18.18305,r
19.91903,18.18305,i
19.61488,18.18305,z
23.59971,20.72604,u
23.23031,20.72604,g
22.38965,20.72604,r
21.70832,20.72604,i
21.34572,20.72604,z
25.29757,21.15186,u
25.25784,21.15186,g
23.54401,21.15186,r
22.18298,21.15186,i
21.14182,21.15186,z
21.04365,19.40824,u
19.97419,19.40824,g
19.63968,19.40824,r
19.50207,19.40824,i
19.40869,19.40824,z
23.24832,21.90719,u
23.9927,21.90719,g
23.09657,21.90719,r
22.28204,21.90719,i
22.17035,21.90719,z
23.74188,19.58744,u
23.97792,19.58744,g
22.54115,19.58744,r
21.46681,19.58744,i
20.47882,19.58744,z
26.26468,19.81812,u
24.13986,19.81812,g
22.43284,19.81812,r
20.88497,19.81812,i
19.87753,19.81812,z
23.10054,21.13653,u
22.43533,21.13653,g
22.01507,21.13653,r
21.45742,21.13653,i
21.1816,21.13653,z
24.70122,20.4699,u
23.01008,20.4699,g
21.53914,20.4699,r
20.70447,20.4699,i
20.45089,20.4699,z
23.59169,21.86814,u
23.38915,21.86814,g
22.23936,21.86814,r
21.74802,21.86814,i
22.08427,21.86814,z
19.43929,17.40115,u
18.18163,17.40115,g
17.69148,17.40115,r
17.5198,17.40115,i
17.38863,17.40115,z
25.66353,23.54882,u
23.82514,23.54882,g
22.95991,23.54882,r
22.16197,23.54882,i
23.42682,23.54882,z
23.99408,20.03573,u
21.50523,20.03573,g
20.791,20.03573,r
20.34836,20.03573,i
20.01193,20.03573,z
23.36119,22.7457,u
24.93252,22.7457,g
25.14139,22.7457,r
22.60856,22.7457,i
22.68735,22.7457,z
25.28212,20.51327,u
22.7698,20.51327,g
21.36559,20.51327,r
20.83576,20.51327,i
20.52224,20.51327,z
24.08857,22.84764,u
25.5723,22.84764,g
23.007,22.84764,r
24.42003,22.84764,i
22.76961,22.84764,z
18.99142,16.07095,u
17.21799,16.07095,g
16.52738,16.07095,r
16.24954,16.07095,i
16.079,16.07095,z
24.92574,20.95254,u
24.72091,20.95254,g
23.1794,20.95254,r
22.04637,20.95254,i
21.08168,20.95254,z
24.63446,22.85895,u
25.11369,22.85895,g
24.80217,22.85895,r
14.71528,22.85895,i
22.82688,22.85895,z
23.44848,19.92575,u
22.77282,19.92575,g
21.24748,19.92575,r
20.41863,19.92575,i
19.93274,19.92575,z
25.55685,19.82324,u
23.18206,19.82324,g
21.71776,19.82324,r
20.50462,19.82324,i
19.83761,19.82324,z
24.56664,22.0113,u
23.07581,22.0113,g
22.62542,22.0113,r
22.79867,22.0113,i
22.04008,22.0113,z
24.77593,20.47653,u
24.03003,20.47653,g
22.31868,20.47653,r
21.42952,20.47653,i
20.87113,20.47653,z
24.30566,22.40353,u
25.0779,22.40353,g
23.85851,22.40353,r
22.9997,22.40353,i
22.4558,22.40353,z
25.81606,21.36646,u
24.80685,21.36646,g
23.0181,21.36646,r
22.79704,21.36646,i
21.80508,21.36646,z
22.9607,21.79944,u
23.30259,21.79944,g
22.51887,21.79944,r
22.15946,21.79944,i
22.15087,21.79944,z
22.80308,19.52983,u
22.26437,19.52983,g
21.27959,19.52983,r
20.9629,19.52983,i
20.45346,19.52983,z
25.23141,21.26828,u
23.89355,21.26828,g
22.85909,21.26828,r
22.05221,21.26828,i
21.4767,21.26828,z
22.15741,16.55375,u
19.48624,16.55375,g
18.06823,16.55375,r
17.09778,16.55375,i
16.57183,16.55375,z
25.0147,19.42268,u
22.12431,19.42268,g
20.72386,19.42268,r
19.87035,19.42268,i
19.41461,19.42268,z
24.40365,20.98757,u
23.96129,20.98757,g
22.70719,20.98757,r
21.79442,20.98757,i
20.9459,20.98757,z
23.44521,22.71025,u
24.55576,22.71025,g
23.16303,22.71025,r
22.34979,22.71025,i
22.715,22.71025,z
23.12408,21.29729,u
22.42092,21.29729,g
22.02531,21.29729,r
21.71465,21.29729,i
21.39979,21.29729,z
22.71891,18.24645,u
20.68308,18.24645,g
19.43424,18.24645,r
19.05568,18.24645,i
18.79269,18.24645,z
21.98925,19.30923,u
20.62489,19.30923,g
19.85501,19.30923,r
19.54356,19.30923,i
19.30456,19.30923,z
24.53176,21.40564,u
23.19815,21.40564,g
22.24946,21.40564,r
21.98066,21.40564,i
21.79917,21.40564,z
22.96204,20.41559,u
22.60389,20.41559,g
21.94733,20.41559,r
21.87978,20.41559,i
21.43777,20.41559,z
23.06676,21.59469,u
24.08146,21.59469,g
22.53234,21.59469,r
22.17104,21.59469,i
21.80267,21.59469,z
24.02213,20.06048,u
22.17637,20.06048,g
20.91805,20.06048,r
20.3815,20.06048,i
20.10109,20.06048,z
23.57586,21.54133,u
24.31206,21.54133,g
23.9348,21.54133,r
22.53096,21.54133,i
21.45599,21.54133,z
25.13297,22.31327,u
24.39995,22.31327,g
22.59795,22.31327,r
22.13534,22.31327,i
22.21304,22.31327,z
22.638,20.18995,u
22.38536,20.18995,g
21.57336,20.18995,r
21.36782,20.18995,i
20.78823,20.18995,z
23.42528,21.58515,u
24.92283,21.58515,g
24.12433,21.58515,r
22.51717,21.58515,i
21.6312,21.58515,z
22.83024,19.62976,u
22.11909,19.62976,g
21.11303,19.62976,r
20.82859,19.62976,i
20.15035,19.62976,z
22.16418,17.62081,u
19.77536,17.62081,g
18.5058,17.62081,r
18.01847,17.62081,i
17.66681,17.62081,z
20.93946,16.09835,u
19.18084,16.09835,g
18.26177,16.09835,r
17.83696,16.09835,i
17.50692,16.09835,z
23.87442,20.5482,u
23.03733,20.5482,g
21.67297,20.5482,r
21.2282,20.5482,i
20.56979,20.5482,z
23.66218,20.00393,u
23.05336,20.00393,g
21.67867,20.00393,r
20.65741,20.00393,i
19.99301,20.00393,z
22.47277,21.7387,u
23.47343,21.7387,g
25.2964,21.7387,r
20.88068,21.7387,i
21.71237,21.7387,z
24.16539,22.30526,u
24.58056,22.30526,g
23.23008,22.30526,r
22.48244,22.30526,i
22.24213,22.30526,z
22.94029,16.32844,u
19.56238,16.32844,g
18.00614,16.32844,r
16.93008,16.32844,i
16.35485,16.32844,z
21.88229,19.4738,u
20.49575,19.4738,g
19.87854,19.4738,r
19.59909,19.4738,i
19.45779,19.4738,z
24.96279,18.87266,u
22.61614,18.87266,g
21.44178,18.87266,r
19.8359,18.87266,i
19.02876,18.87266,z
23.08602,17.83412,u
20.50006,17.83412,g
19.14588,17.83412,r
18.33184,17.83412,i
17.82499,17.83412,z
23.43567,21.92325,u
23.58567,21.92325,g
23.06038,21.92325,r
22.32806,21.92325,i
22.0405,21.92325,z
24.64647,21.4209,u
23.13824,21.4209,g
22.25587,21.4209,r
22.02685,21.4209,i
21.94524,21.4209,z
23.72321,19.3319,u
22.31375,19.3319,g
21.16169,19.3319,r
20.54767,19.3319,i
19.8199,19.3319,z
22.85645,21.57245,u
23.43494,21.57245,g
23.00761,21.57245,r
22.36346,21.57245,i
21.69222,21.57245,z
24.27724,19.98116,u
23.27083,19.98116,g
21.60037,19.98116,r
20.53393,19.98116,i
20.29489,19.98116,z
23.37353,18.30637,u
21.57677,18.30637,g
20.10048,18.30637,r
18.89821,18.30637,i
18.31208,18.30637,z
18.61723,15.48309,u
16.78284,15.48309,g
15.98354,15.48309,r
15.6827,15.48309,i
15.4799,15.48309,z
24.08861,20.42306,u
22.8862,20.42306,g
21.87708,20.42306,r
21.17678,20.42306,i
20.42415,20.42306,z
24.34406,21.54077,u
25.2468,21.54077,g
22.60416,21.54077,r
22.27295,21.54077,i
21.51726,21.54077,z
25.93017,19.76177,u
22.7283,19.76177,g
21.72696,19.76177,r
20.4615,19.76177,i
19.79171,19.76177,z
23.71361,23.22795,u
23.31114,23.22795,g
24.24786,23.22795,r
24.0647,23.22795,i
22.6639,23.22795,z
24.47102,22.43794,u
23.06635,22.43794,g
23.40249,22.43794,r
23.41438,22.43794,i
22.40327,22.43794,z
23.94925,19.47645,u
22.009,19.47645,g
20.73319,19.47645,r
20.14758,19.47645,i
19.56433,19.47645,z
24.02831,21.28441,u
21.19371,21.28441,g
20.6818,21.28441,r
20.39883,21.28441,i
21.42374,21.28441,z
24.1539,20.14103,u
22.87374,20.14103,g
21.75302,20.14103,r
20.56291,20.14103,i
20.23265,20.14103,z
20.09193,18.14161,u
18.92633,18.14161,g
18.43275,18.14161,r
18.20481,18.14161,i
18.13305,18.14161,z
24.64194,21.32829,u
23.60489,21.32829,g
22.76672,21.32829,r
21.92716,21.32829,i
21.30345,21.32829,z
23.30755,21.10581,u
22.08183,21.10581,g
21.69531,21.10581,r
21.39798,21.10581,i
21.27151,21.10581,z
23.73978,21.04663,u
23.4946,21.04663,g
22.5316,21.04663,r
21.64938,21.04663,i
21.42619,21.04663,z
24.45196,20.08925,u
24.12644,20.08925,g
23.37466,20.08925,r
21.38482,20.08925,i
20.0843,20.08925,z
24.10104,19.70887,u
23.44135,19.70887,g
22.08754,19.70887,r
20.50196,19.70887,i
19.74237,19.70887,z
24.22619,21.70241,u
24.24072,21.70241,g
23.16002,21.70241,r
21.94923,21.70241,i
21.82768,21.70241,z
22.55634,19.99569,u
20.9985,19.99569,g
20.34426,19.99569,r
20.09675,19.99569,i
20.02579,19.99569,z
25.30714,20.81224,u
25.43234,20.81224,g
22.99651,20.81224,r
21.62911,20.81224,i
20.76251,20.81224,z
24.67802,20.42113,u
23.65014,20.42113,g
22.56563,20.42113,r
21.39444,20.42113,i
20.57339,20.42113,z
24.34433,20.46222,u
22.79415,20.46222,g
21.52389,20.46222,r
21.09545,20.46222,i
20.44502,20.46222,z
24.83646,19.56206,u
21.04667,19.56206,g
20.18366,19.56206,r
19.84455,19.56206,i
19.55405,19.56206,z
22.75059,22.23232,u
22.91505,22.23232,g
22.74343,22.23232,r
22.30923,22.23232,i
22.56228,22.23232,z
22.74946,20.59431,u
23.15667,20.59431,g
22.19278,20.59431,r
21.84117,20.59431,i
21.03582,20.59431,z
22.6059,20.41945,u
21.7614,20.41945,g
21.07383,20.41945,r
20.67431,20.41945,i
20.43799,20.41945,z
26.53309,22.37176,u
23.66044,22.37176,g
23.93125,22.37176,r
22.71507,22.37176,i
22.52734,22.37176,z
21.68662,17.18984,u
19.92861,17.18984,g
18.89069,17.18984,r
18.36366,17.18984,i
17.97568,17.18984,z
24.20778,21.07432,u
23.06986,21.07432,g
22.33288,21.07432,r
22.23273,21.07432,i
21.48921,21.07432,z
25.05649,22.2825,u
23.68579,22.2825,g
22.915,22.2825,r
22.58177,22.2825,i
22.32906,22.2825,z
23.56637,21.07995,u
23.40032,21.07995,g
22.40753,21.07995,r
22.13173,21.07995,i
21.5288,21.07995,z
23.09962,19.22375,u
22.27219,19.22375,g
21.14227,19.22375,r
20.53115,19.22375,i
20.05419,19.22375,z
24.77418,22.0072,u
24.28249,22.0072,g
22.89484,22.0072,r
23.00562,22.0072,i
22.26683,22.0072,z
23.07331,21.02406,u
22.94985,21.02406,g
21.73658,21.02406,r
21.56622,21.02406,i
21.08886,21.02406,z
25.91862,21.44098,u
23.73182,21.44098,g
22.45607,21.44098,r
21.9052,21.44098,i
21.68574,21.44098,z
23.34194,19.27631,u
21.69294,19.27631,g
20.38085,19.27631,r
19.65637,19.27631,i
19.26131,19.27631,z
23.56828,21.4776,u
23.86806,21.4776,g
23.52322,21.4776,r
21.98225,21.4776,i
21.37904,21.4776,z
23.72501,21.27657,u
23.7089,21.27657,g
23.54292,21.27657,r
22.33356,21.27657,i
21.50223,21.27657,z
23.59072,21.59807,u
23.64565,21.59807,g
22.43869,21.59807,r
22.46549,21.59807,i
21.57522,21.59807,z
25.78189,20.18825,u
23.0022,20.18825,g
21.64734,20.18825,r
20.86614,20.18825,i
20.31124,20.18825,z
23.08983,20.36126,u
21.6157,20.36126,g
20.89966,20.36126,r
20.57947,20.36126,i
20.3584,20.36126,z
17.58625,15.78057,u
16.39503,15.78057,g
15.994,15.78057,r
15.81252,15.78057,i
15.7811,15.78057,z
25.41022,20.20839,u
24.79135,20.20839,g
23.09988,20.20839,r
21.32838,20.20839,i
20.28293,20.20839,z
22.64622,20.32826,u
22.71286,20.32826,g
21.92266,20.32826,r
21.63358,20.32826,i
20.97746,20.32826,z
25.96081,20.83427,u
23.61825,20.83427,g
22.29172,20.83427,r
21.42431,20.83427,i
20.84583,20.83427,z
22.75885,20.62796,u
24.22542,20.62796,g
23.11334,20.62796,r
21.89251,20.62796,i
21.20616,20.62796,z
23.56872,21.91266,u
23.66931,21.91266,g
23.01621,21.91266,r
22.23971,21.91266,i
21.81617,21.91266,z
24.75957,22.11609,u
24.44443,22.11609,g
23.21075,22.11609,r
21.99581,22.11609,i
22.08943,22.11609,z
24.74632,20.52765,u
22.67131,20.52765,g
21.44269,20.52765,r
20.87336,20.52765,i
20.61274,20.52765,z
25.28138,20.88801,u
22.58337,20.88801,g
21.74875,20.88801,r
21.41811,20.88801,i
21.49109,20.88801,z
22.60587,20.2818,u
22.41027,20.2818,g
21.4229,20.2818,r
21.09318,20.2818,i
20.47284,20.2818,z
25.97281,21.01566,u
23.16259,21.01566,g
22.05417,21.01566,r
21.3576,21.01566,i
20.9326,21.01566,z
22.55224,18.5468,u
21.30379,18.5468,g
20.19088,18.5468,r
19.72337,18.5468,i
19.37839,18.5468,z
22.06751,17.18572,u
19.64084,17.18572,g
18.23813,17.18572,r
17.5793,17.18572,i
17.18487,17.18572,z
23.84379,22.79074,u
23.99755,22.79074,g
23.2167,22.79074,r
21.98526,22.79074,i
22.83544,22.79074,z
23.4241,21.69323,u
23.02597,21.69323,g
22.57512,21.69323,r
21.88923,21.69323,i
21.72997,21.69323,z
22.40594,20.8405,u
22.8793,20.8405,g
22.30357,20.8405,r
22.06717,20.8405,i
21.28362,20.8405,z
22.71279,19.2764,u
22.34485,19.2764,g
21.20112,19.2764,r
20.56959,19.2764,i
19.90116,19.2764,z
19.37096,16.23697,u
17.50607,16.23697,g
16.73425,16.23697,r
16.40518,16.23697,i
16.23264,16.23697,z
24.06187,20.26548,u
23.60826,20.26548,g
22.94066,20.26548,r
22.16964,20.26548,i
21.01862,20.26548,z
23.60634,21.85291,u
22.33842,21.85291,g
21.55736,21.85291,r
21.22813,21.85291,i
21.83466,21.85291,z
26.57589,20.14112,u
23.0756,20.14112,g
21.46849,20.14112,r
20.93736,20.14112,i
20.22416,20.14112,z
25.07747,21.37709,u
23.3834,21.37709,g
22.99351,21.37709,r
22.38611,21.37709,i
21.94905,21.37709,z
24.22227,21.36973,u
23.73571,21.36973,g
22.39285,21.36973,r
21.50821,21.36973,i
21.36411,21.36973,z
23.64078,21.05966,u
22.87009,21.05966,g
22.03106,21.05966,r
22.12275,21.05966,i
21.81525,21.05966,z
18.01088,16.08106,u
16.89658,16.08106,g
16.39341,16.08106,r
16.16916,16.08106,i
16.09052,16.08106,z
20.04263,16.99045,u
18.26452,16.99045,g
17.50597,16.99045,r
17.17688,16.99045,i
16.97831,16.99045,z
21.71258,18.16367,u
19.76319,18.16367,g
18.92926,18.16367,r
18.4789,18.16367,i
18.18599,18.16367,z
24.35933,22.72443,u
24.09782,22.72443,g
23.01491,22.72443,r
21.96828,22.72443,i
22.79248,22.72443,z
24.95285,21.73759,u
24.60889,21.73759,g
23.90025,21.73759,r
22.38301,21.73759,i
21.62465,21.73759,z
23.77369,21.97722,u
23.66369,21.97722,g
22.84716,21.97722,r
22.76928,21.97722,i
22.02129,21.97722,z
22.2421,22.5619,u
24.819,22.5619,g
25.03161,22.5619,r
23.89457,22.5619,i
22.19046,22.5619,z
25.36012,22.37238,u
24.18681,22.37238,g
22.9304,22.37238,r
22.2655,22.37238,i
22.63306,22.37238,z
23.62539,20.22382,u
23.9537,20.22382,g
22.12423,20.22382,r
21.08852,20.22382,i
20.23139,20.22382,z
24.16595,20.98656,u
25.23907,20.98656,g
22.98581,20.98656,r
21.80084,20.98656,i
21.2608,20.98656,z
21.07738,18.48228,u
19.50764,18.48228,g
18.88156,18.48228,r
18.57879,18.48228,i
18.49265,18.48228,z
21.85088,24.40066,u
24.91298,24.40066,g
25.62014,24.40066,r
24.61436,24.40066,i
24.41943,24.40066,z
21.55381,17.34322,u
19.24872,17.34322,g
18.14714,17.34322,r
17.67999,17.34322,i
17.32854,17.34322,z
23.55872,20.80761,u
23.46117,20.80761,g
22.43592,20.80761,r
22.02275,20.80761,i
21.41002,20.80761,z
23.73384,19.6395,u
23.10016,19.6395,g
21.77132,19.6395,r
20.44402,19.6395,i
19.678,19.6395,z
22.65569,22.85982,u
24.6125,22.85982,g
23.46247,22.85982,r
22.35166,22.85982,i
22.88879,22.85982,z
24.3224,21.37208,u
23.68528,21.37208,g
23.08322,21.37208,r
23.39186,21.37208,i
21.1907,21.37208,z
25.28783,19.84201,u
25.87618,19.84201,g
23.27797,19.84201,r
21.80855,19.84201,i
20.6176,19.84201,z
24.97152,20.72306,u
24.76437,20.72306,g
23.24324,20.72306,r
21.64363,20.72306,i
20.68194,20.72306,z
23.98716,20.5177,u
22.48144,20.5177,g
21.6678,20.5177,r
20.69367,20.5177,i
20.82337,20.5177,z
22.76196,23.03652,u
25.00003,23.03652,g
23.12685,23.03652,r
22.82948,23.03652,i
23.04012,23.03652,z
23.27376,20.95327,u
22.71039,20.95327,g
21.74302,20.95327,r
21.44614,20.95327,i
21.391,20.95327,z
25.15457,20.08879,u
22.93064,20.08879,g
21.50921,20.08879,r
20.70713,20.08879,i
20.07475,20.08879,z
24.06937,20.14014,u
22.70834,20.14014,g
21.34839,20.14014,r
20.50922,20.14014,i
20.14802,20.14014,z
23.21706,18.81027,u
23.42795,18.81027,g
22.24248,18.81027,r
20.95164,18.81027,i
20.25765,18.81027,z
25.5638,20.74624,u
24.26722,20.74624,g
23.3396,20.74624,r
21.85564,20.74624,i
21.11935,20.74624,z
24.66769,21.9957,u
23.85174,21.9957,g
22.84546,21.9957,r
23.84731,21.9957,i
22.37161,21.9957,z
22.47263,22.26707,u
22.94437,22.26707,g
22.77933,22.26707,r
22.28428,22.26707,i
22.49983,22.26707,z
24.78215,22.42529,u
23.02954,22.42529,g
22.24417,22.42529,r
22.42976,22.42529,i
22.55935,22.42529,z
24.16444,22.3853,u
23.58327,22.3853,g
23.90501,22.3853,r
23.29434,22.3853,i
22.39216,22.3853,z
20.76321,19.10999,u
19.66767,19.10999,g
19.27215,19.10999,r
19.13535,19.10999,i
19.11444,19.10999,z
24.94282,22.27899,u
24.46943,22.27899,g
24.40781,22.27899,r
22.617,22.27899,i
22.24283,22.27899,z
23.72293,18.78039,u
21.93812,18.78039,g
20.26363,18.78039,r
19.80811,18.78039,i
19.47843,18.78039,z
23.34771,22.43869,u
24.12586,22.43869,g
23.1445,22.43869,r
22.46939,22.43869,i
22.46724,22.43869,z
21.84039,23.01128,u
25.25489,23.01128,g
24.65435,23.01128,r
23.99397,23.01128,i
23.09313,23.01128,z
23.96813,20.27519,u
22.57548,20.27519,g
21.95783,20.27519,r
21.59331,20.27519,i
20.85308,20.27519,z
26.81086,21.23038,u
24.20568,21.23038,g
22.74485,21.23038,r
21.87227,21.23038,i
21.19929,21.23038,z
24.99732,21.14076,u
22.4788,21.14076,g
22.12918,21.14076,r
22.15819,21.14076,i
21.12274,21.14076,z
19.73035,15.76127,u
17.35633,15.76127,g
16.31832,15.76127,r
15.95121,15.76127,i
15.76472,15.76127,z
23.15487,21.07239,u
23.74743,21.07239,g
22.72876,21.07239,r
22.32374,21.07239,i
21.15368,21.07239,z
24.0607,21.7722,u
23.21173,21.7722,g
22.71543,21.7722,r
22.32528,21.7722,i
21.87245,21.7722,z
22.93962,22.03133,u
24.57906,22.03133,g
23.97976,22.03133,r
22.15228,22.03133,i
22.41543,22.03133,z
22.66212,21.96169,u
23.29358,21.96169,g
22.50904,21.96169,r
21.92616,21.96169,i
22.03001,21.96169,z
22.95893,19.72969,u
21.28064,19.72969,g
20.3166,19.72969,r
19.95514,19.72969,i
19.70008,19.72969,z
24.3894,21.76545,u
23.50888,21.76545,g
22.71375,21.76545,r
21.84737,21.76545,i
21.81001,21.76545,z
22.73108,20.41689,u
21.92628,20.41689,g
21.11612,20.41689,r
20.91119,20.41689,i
20.50054,20.41689,z
25.2959,19.72523,u
23.53499,19.72523,g
21.52043,19.72523,r
20.59515,19.72523,i
19.75897,19.72523,z
24.86228,23.91673,u
25.78896,23.91673,g
25.57902,23.91673,r
21.3426,23.91673,i
23.87859,23.91673,z
24.13817,20.44111,u
22.86524,20.44111,g
22.82812,20.44111,r
21.85272,20.44111,i
21.05465,20.44111,z
22.47138,20.88396,u
21.84273,20.88396,g
21.24262,20.88396,r
21.02984,20.88396,i
20.88978,20.88396,z
21.7814,19.53121,u
20.39127,19.53121,g
19.79364,19.53121,r
19.56317,19.53121,i
19.54581,19.53121,z
24.74532,20.73929,u
22.79353,20.73929,g
21.99372,20.73929,r
21.21509,20.73929,i
20.88048,20.73929,z
23.98553,19.53642,u
22.51922,19.53642,g
20.88686,19.53642,r
20.05965,19.53642,i
19.53403,19.53642,z
23.9654,21.95789,u
23.38798,21.95789,g
22.5727,21.95789,r
22.68963,21.95789,i
22.00986,21.95789,z
24.69213,22.33388,u
24.62721,22.33388,g
22.91972,22.33388,r
22.85363,22.33388,i
22.29732,22.33388,z
23.116,20.89837,u
25.90029,20.89837,g
23.72113,20.89837,r
22.13172,20.89837,i
21.1351,20.89837,z
24.28605,20.46108,u
22.73231,20.46108,g
21.49937,20.46108,r
20.8268,20.46108,i
20.47456,20.46108,z
23.17432,20.58062,u
23.47079,20.58062,g
22.3971,20.58062,r
22.08883,20.58062,i
21.313,20.58062,z
23.339,18.93985,u
21.83739,18.93985,g
20.53018,18.93985,r
20.00244,18.93985,i
19.63923,18.93985,z
21.88532,19.42397,u
20.63752,19.42397,g
19.93706,19.42397,r
19.64571,19.42397,i
19.42041,19.42397,z
24.72239,21.20207,u
22.8429,21.20207,g
22.63634,21.20207,r
22.17637,21.20207,i
21.37488,21.20207,z
24.17472,21.18294,u
23.52191,21.18294,g
22.67885,21.18294,r
22.04039,21.18294,i
21.16595,21.18294,z
22.13371,20.58332,u
21.03029,20.58332,g
20.67306,20.58332,r
20.72572,20.58332,i
20.58354,20.58332,z
24.85681,20.60028,u
24.45187,20.60028,g
22.31311,20.60028,r
21.80758,20.60028,i
20.88254,20.60028,z
23.95118,20.26942,u
23.54996,20.26942,g
21.91986,20.26942,r
20.83303,20.26942,i
20.33679,20.26942,z
22.47773,20.94733,u
22.00379,20.94733,g
21.71714,20.94733,r
21.60429,20.94733,i
21.00882,20.94733,z
25.653,20.45973,u
24.78668,20.45973,g
22.57441,20.45973,r
21.0703,20.45973,i
20.4604,20.45973,z
23.75184,21.83387,u
24.83061,21.83387,g
22.96044,21.83387,r
22.90426,21.83387,i
21.82531,21.83387,z
22.94554,19.67778,u
22.00707,19.67778,g
21.43248,19.67778,r
21.12574,19.67778,i
20.80567,19.67778,z
23.83741,20.27783,u
22.32322,20.27783,g
21.28078,20.27783,r
20.88657,20.27783,i
20.55095,20.27783,z
25.3805,20.98294,u
23.80871,20.98294,g
22.15531,20.98294,r
21.07973,20.98294,i
20.92112,20.98294,z
22.66503,20.56609,u
24.82715,20.56609,g
23.3025,20.56609,r
22.12594,20.56609,i
20.63637,20.56609,z
24.306,21.16199,u
23.50032,21.16199,g
22.9025,21.16199,r
21.96743,21.16199,i
21.0905,21.16199,z
23.40123,18.52139,u
21.31749,18.52139,g
19.76147,18.52139,r
19.01527,18.52139,i
18.52546,18.52139,z
20.88939,17.05021,u
18.60673,17.05021,g
17.68865,17.05021,r
17.31638,17.05021,i
17.057,17.05021,z
25.55757,21.82695,u
24.44105,21.82695,g
22.65968,21.82695,r
22.21782,21.82695,i
21.79013,21.82695,z
24.45565,22.02852,u
22.04518,22.02852,g
21.46207,22.02852,r
21.4143,22.02852,i
21.99693,22.02852,z
23.7473,20.12293,u
22.65327,20.12293,g
21.2412,20.12293,r
20.8543,20.12293,i
20.28887,20.12293,z
21.07736,19.68349,u
20.13163,19.68349,g
19.80213,19.68349,r
19.67822,19.68349,i
19.69859,19.68349,z
23.14178,20.83888,u
22.5015,20.83888,g
22.12279,20.83888,r
21.75283,20.83888,i
21.49043,20.83888,z
24.54528,21.07485,u
25.11443,21.07485,g
22.70775,21.07485,r
20.54307,21.07485,i
21.10455,21.07485,z
23.95034,20.42377,u
23.36645,20.42377,g
22.2342,20.42377,r
21.10387,20.42377,i
20.3594,20.42377,z
22.92501,21.38294,u
23.13176,21.38294,g
23.04724,21.38294,r
22.57684,21.38294,i
22.25826,21.38294,z
24.95203,21.41258,u
23.05495,21.41258,g
22.71777,21.41258,r
22.35604,21.41258,i
21.51222,21.41258,z
20.79771,20.44526,u
20.47695,20.44526,g
20.53614,20.44526,r
20.60191,20.44526,i
20.46154,20.44526,z
24.16043,19.78114,u
23.0527,19.78114,g
21.90874,19.78114,r
21.23032,19.78114,i
20.47882,19.78114,z
21.53768,16.96923,u
18.93582,16.96923,g
